list-view-price,left,location,districk,neighborhood,room,living_room,area,age,floor
22.000,Kiralık Daire,İstanbul , Esenler , Tuna Mah.,3,1,145,26,3
200.000,Kiralık Daire,İstanbul , Şişli , Feriköy Mah.,2,1,80,25,2
115.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,3,1,178,8,12
19.000,Kiralık Daire,İstanbul , Çekmeköy , Soğukpınar Mah.,2,1,80,5,9
16.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,35,5,1
90.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,120,5,14
19.800,Kiralık Daire,İstanbul , Beylikdüzü , Kavaklı Mah.,2,1,90,4,2
18.000,Kiralık Daire,İstanbul , Bağcılar , Demirkapı Mah.,3,1,105,30,4
25.000,Kiralık Daire,İstanbul , Güngören , Merkez Mah.,2,1,75,1,6
20.000,Kiralık Daire,İstanbul , Beykoz , Yalıköy Mah.,2,1,90,20,2
15.000,Kiralık Daire,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,30,15,1
50.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,2,1,115,9,1
32.000,Kiralık Daire,İstanbul , Beykoz , Çubuklu Mah.,3,1,130,30,5
16.000,Kiralık Daire,İstanbul , Ümraniye , Çakmak Mah.,1,1,75,13,1
25.000,Kiralık Daire,İstanbul , Başakşehir , Kayabaşı Mah.,2,1,87,17,5
145.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,2,1,177,1,5
52.500,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,180,26,3
37.500,Kiralık Daire,İstanbul , Şişli , Merkez Mah.,2,1,95,31,5
55.000,Kiralık Daire,İstanbul , Kadıköy , Caferağa Mah.,3,1,120,31,2
350.000,Kiralık Daire,İstanbul , Beşiktaş , Kültür Mah.,4,1,360,30,1
500.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,7,1,580,5,0
17.000,Kiralık Daire,İstanbul , Esenyurt , Piri Reis Mah.,2,1,86,3,2
21.000,Kiralık Daire,İstanbul , Bağcılar , Sancaktepe Mah.,2,1,100,27,3
270.000,Kiralık Daire,İstanbul , Beşiktaş , Bebek Mah.,4,1,200,54,1
137.000,Kiralık Daire,İstanbul , Sarıyer , Ayazağa Mah.,4,1,260,8,18
15.000,Kiralık Daire,İstanbul , Silivri , Yeni Mah.,1,1,65,10,-3
7.500,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,1,1,95,20,5
165.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,225,5,21
17.000,Kiralık Daire,İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,0,38,50,4
28.000,Kiralık Daire,İstanbul , Adalar , Nizam Mah.,1,1,80,20,1
200.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,265,1,4
60.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,14,1
10.000,Kiralık Daire,İstanbul , Beykoz , Göztepe Mah.,4,1,130,35,1
25.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,2,1,100,15,2
23.000,Kiralık Daire,İstanbul , Başakşehir , Başakşehir Mah.,2,1,87,15,5
30.000,Kiralık Daire,İstanbul , Eyüpsultan , Emniyettepe Mah.,2,1,85,5,3
30.000,Kiralık Daire,İstanbul , Şişli , Bozkurt Mah.,2,1,95,40,1
60.000,Kiralık Villa,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,200,30,0
6.500,Kiralık Daire,İstanbul , Bahçelievler , Şirinevler Mah.,2,1,110,8,2
20.000,Kiralık Daire,İstanbul , Sarıyer , Ferahevler Mah.,2,1,75,25,4
60.000,Kiralık Daire,İstanbul , Beyoğlu , Firuzağa Mah.,2,1,80,31,5
67.000,Kiralık Daire,İstanbul , Sarıyer , Zekeriyaköy Mah.,4,2,300,20,3
145.000,Kiralık Residence,İstanbul , Şişli , Fulya Mah.,2,1,155,7,21
25.000,Kiralık Daire,İstanbul , Kağıthane , Gürsel Mah.,1,1,100,5,3
22.500,Kiralık Daire,İstanbul , Ümraniye , Çakmak Mah.,3,1,120,22,5
5.000,Kiralık Daire,İstanbul , Kadıköy , Osmanağa Mah.,1,0,30,30,3
30.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,80,4,3
10.000,Kiralık Daire,İstanbul , Bağcılar , 100. Yıl Mah.,3,1,85,23,1
150.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,4,1,255,5,21
59.999,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,157,8,3
26.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,2,1,85,31,1
26.000,Kiralık Daire,İstanbul , Beykoz , Rüzgarlıbahçe Mah.,2,1,120,11,2
22.200,Kiralık Daire,İstanbul , Zeytinburnu , Çırpıcı Mah.,2,1,85,25,3
40.000,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,1,1,73,16,3
2.500,Kiralık Daire,İstanbul , Beyoğlu , Kamer Hatun Mah.,1,1,20,25,1
25.000,Kiralık Daire,İstanbul , Kağıthane , Ortabayır Mah.,2,1,100,26,3
60.000,Kiralık Daire,İstanbul , Bakırköy , Basınköy Mah.,3,1,180,25,2
14.000,Kiralık Daire,İstanbul , Kağıthane , Çeliktepe Mah.,1,1,60,39,1
105.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,5,1,220,4,3
12.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,5,1,160,25,3
45.000,Kiralık Daire,İstanbul , Şişli , Feriköy Mah.,2,1,80,15,3
50.000,Kiralık Daire,İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,65,8,3
185.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,6,1,450,26,0
275.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,2,1,169,5,10
58.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,2,1,105,30,1
90.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,200,28,3
260.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,5,1,325,1,17
14.500,Kiralık Daire,İstanbul , Bayrampaşa , Cevatpaşa Mah.,2,1,100,25,1
85.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,3,1,198,5,21
75.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,165,7,5
21.000,Kiralık Daire,İstanbul , Kartal , Orhantepe Mah.,2,1,90,21,1
7.000,Kiralık Daire,İstanbul , Sarıyer , Bahçeköy Merkez Mah.,1,0,20,20,-1
45.000,Kiralık Daire,İstanbul , Beşiktaş , Etiler Mah.,1,1,65,45,3
32.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,75,5,2
11.500,Kiralık Daire,İstanbul , Kağıthane , Yahya Kemal Mah.,1,1,55,35,2
26.000,Kiralık Daire,İstanbul , Beykoz , Rüzgarlıbahçe Mah.,2,1,110,20,2
40.000,Kiralık Daire,İstanbul , Ataşehir , İçerenköy Mah.,3,1,120,32,1
19.000,Kiralık Daire,İstanbul , Şişli , İnönü Mah.,1,0,50,26,3
10.000,Kiralık Daire,İstanbul , Zeytinburnu , Veliefendi Mah.,1,1,80,25,-1
120.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220,24,6
120.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,190,10,2
145.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,248,5,17
28.000,Kiralık Daire,İstanbul , Şişli , Harbiye Mah.,2,1,90,20,2
22.000,Kiralık Daire,İstanbul , Bağcılar , Merkez Mah.,3,1,135,32,2
8.500,Kiralık Daire,İstanbul , Zeytinburnu , Sümer Mah.,2,1,85,3,2
18.000,Kiralık Daire,İstanbul , Esenyurt , Gökevler Mah.,2,1,100,5,1
560.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,7,1,580,10,0
90.000,Kiralık Residence,İstanbul , Şişli , Fulya Mah.,1,1,140,4,21
20.000,Kiralık Daire,İstanbul , Fatih , Molla Gürani Mah.,1,1,75,34,1
105.000,Kiralık Daire,İstanbul , Zeytinburnu , Kazlıçeşme Mah.,2,1,130,3,6
109.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,3,1,183,6,14
75.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,2,1,116,5,21
110.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,4,1,246,7,3
36.500,Kiralık Daire,İstanbul , Başakşehir , Kayabaşı Mah.,3,1,198,12,2
20.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,2,1,75,30,2
55.000,Kiralık Daire,İstanbul , Beşiktaş , Etiler Mah.,2,1,75,41,3
465.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,350,1,21
6.500,Kiralık Daire,İstanbul , Bakırköy , Kartaltepe Mah.,2,1,100,7,1
12.900,Kiralık Daire,İstanbul , Esenyurt , Koza Mah.,1,1,68,5,2
22.000,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,2,1,65,3,1
75.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,230,20,2
170.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,5,1,350,16,4
130.000,Kiralık Daire,İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,85,50,1
180.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,250,5,12
26.000,Kiralık Daire,İstanbul , Bağcılar , Güneşli Mah.,1,1,95,8,2
14.000,Kiralık Daire,İstanbul , Esenyurt , Örnek Mah.,2,1,120,2,-1
85.000,Kiralık Villa,İstanbul , Sarıyer , Kumköy Mah.,5,1,550,15,0
140.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,3,1,250,15,17
90.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,3,1,218,7,21
85.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,220,30,3
38.000,Kiralık Daire,İstanbul , Şişli , Eskişehir Mah.,2,1,120,31,4
255.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,2,1,175,10,10
140.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,2,1,165,8,21
20.000,Kiralık Daire,İstanbul , Fatih , Koca Mustafapaşa Mah.,2,1,95,31,4
16.000,Kiralık Daire,İstanbul , Zeytinburnu , Veliefendi Mah.,1,1,85,25,1
85.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,280,19,3
170.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,5,0,350,16,4
21.000,Kiralık Daire,İstanbul , Beşiktaş , Yıldız Mah.,1,1,60,30,1
20.000,Kiralık Daire,İstanbul , Beyoğlu , Kuloğlu Mah.,1,0,45,45,3
22.000,Kiralık Daire,İstanbul , Şişli , Gülbahar Mah.,1,1,50,5,4
75.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,150,5,13
40.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,2,1,140,25,2
140.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,4,3,380,11,0
50.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,1,85,10,6
20.000,Kiralık Daire,İstanbul , Esenler , Kemer Mah.,2,1,90,11,1
70.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,3,1,177,7,5
23.500,Kiralık Daire,İstanbul , Ataşehir , Aşıkveysel Mah.,1,0,60,5,2
18.000,Kiralık Daire,İstanbul , Ataşehir , Örnek Mah.,1,1,75,25,3
16.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,95,9,-2
60.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,180,22,1
21.000,Kiralık Daire,İstanbul , Pendik , Yeni Mah.,2,1,80,21,1
95.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,250,23,1
850.000,Kiralık Villa,İstanbul , Beykoz , Acarlar Mah.,8,3,600,5,1
40.000,Kiralık Residence,İstanbul , Kağıthane , Hamidiye Mah.,1,1,120,1,8
175.000,Kiralık Daire,İstanbul , Sarıyer , Uskumruköy Mah.,3,1,220,4,1
250.000,Kiralık Daire,İstanbul , Beşiktaş , Akat Mah.,4,1,240,31,8
20.000,Kiralık Daire,İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,90,30,2
130.000,Kiralık Residence,İstanbul , Şişli , Teşvikiye Mah.,2,1,160,1,13
150.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,4,1,222,9,0
25.000,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,1,1,50,5,1
55.000,Kiralık Residence,İstanbul , Sarıyer , Huzur Mah.,2,1,116,6,15
21.000,Kiralık Daire,İstanbul , Güngören , Merkez Mah.,2,1,80,26,2
47.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,1,84,7,21
15.000,Kiralık Daire,İstanbul , Zeytinburnu , Beştelsiz Mah.,2,1,85,21,2
105.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,2,250,25,3
100.000,Kiralık Daire,İstanbul , Sarıyer , Kireçburnu Mah.,3,1,160,13,1
75.000,Kiralık Daire,İstanbul , Adalar , Nizam Mah.,3,1,130,31,5
40.000,Kiralık Daire,İstanbul , Küçükçekmece , Cennet Mah.,2,1,120,10,5
20.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,22,16,2
55.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,1,84,7,3
21.000,Kiralık Daire,İstanbul , Avcılar , Ambarlı Mah.,3,1,180,40,5
50.000,Kiralık Daire,İstanbul , Beşiktaş , Gayrettepe Mah.,2,1,90,16,3
60.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,180,25,3
35.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,3,1,160,30,1
340.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,2,1,179,5,8
120.000,Kiralık Villa,İstanbul , Sarıyer , Demirciköy Mah.,5,1,300,26,0
47.000,Kiralık Residence,İstanbul , Sarıyer , Huzur Mah.,1,1,86,5,21
285.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,346,1,16
20.000,Kiralık Daire,İstanbul , Bağcılar , Kirazlı Mah.,2,1,110,16,1
80.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,3,1,170,10,16
35.000,Kiralık Daire,İstanbul , Kadıköy , Kozyatağı Mah.,2,1,90,53,3
140.000,Kiralık Daire,İstanbul , Beşiktaş , Ulus Mah.,3,1,175,23,1
37.000,Kiralık Daire,İstanbul , Kağıthane , Hürriyet Mah.,2,1,100,3,4
25.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,1,1,65,4,4
60.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,250,25,1
16.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,22,16,1
150.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,3,1,260,5,15
85.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,20,3
80.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,2,1,110,1,3
200.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,5,2,375,27,0
130.000,Kiralık Residence,İstanbul , Şişli , Fulya Mah.,2,1,178,2,21
19.000,Kiralık Daire,İstanbul , Büyükçekmece , Fatih Mah.,1,1,90,9,3
75.000,Kiralık Villa,İstanbul , Beylikdüzü , Adnan Kahveci Mah.,4,2,320,10,0
27.500,Kiralık Daire,İstanbul , Ataşehir , Kayışdağı Mah.,1,1,45,8,6
14.500,Kiralık Daire,İstanbul , Bağcılar , 100. Yıl Mah.,2,1,90,28,4
110.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,4,1,250,9,10
70.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,130,8,11
400.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,355,2,21
55.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,86,6,11
120.000,Kiralık Daire,İstanbul , Bakırköy , Basınköy Mah.,4,1,220,17,4
16.000,Kiralık Daire,İstanbul , Küçükçekmece , Gültepe Mah.,1,1,55,4,1
26.000,Kiralık Daire,İstanbul , Zeytinburnu , Yenidoğan Mah.,2,1,75,26,3
12.500,Kiralık Daire,İstanbul , Beykoz , Rüzgarlıbahçe Mah.,4,0,25,22,3
160.000,Kiralık Villa,İstanbul , Beykoz , Baklacı Mah.,7,3,750,11,0
165.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,250,5,8
110.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,250,18,0
260.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,2,1,179,5,9
20.000,Kiralık Daire,İstanbul , Kağıthane , Harmantepe Mah.,1,1,50,1,2
4.000,Kiralık Daire,İstanbul , Zeytinburnu , Çırpıcı Mah.,3,1,150,25,3
60.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,135,13,1
96.000,Kiralık Residence,İstanbul , Şişli , Halaskargazi Mah.,2,1,200,2,4
57.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,86,4,11
23.000,Kiralık Daire,İstanbul , Beyoğlu , Kalyoncu Kulluğu Mah.,1,1,75,50,1
21.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,1,1,55,20,1
17.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,22,16,2
45.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,160,31,21
67.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,135,7,21
15.000,Kiralık Daire,İstanbul , Esenler , Mimar Sinan Mah.,1,1,80,21,4
130.000,Kiralık Daire,İstanbul , Şişli , Teşvikiye Mah.,2,1,168,1,3
250.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,8,2,750,18,0
48.000,Kiralık Residence,İstanbul , Şişli , Cumhuriyet Mah.,1,1,76,6,1
110.000,Kiralık Residence,İstanbul , Beşiktaş , Vişnezade Mah.,1,1,140,16,4
23.000,Kiralık Daire,İstanbul , Beykoz , Gümüşsuyu Mah.,2,1,100,30,4
110.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,260,15,3
320.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,1,21
60.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,86,6,21
14.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,22,16,1
27.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,70,5,1
24.500,Kiralık Daire,İstanbul , Kağıthane , Çağlayan Mah.,2,1,78,3,3
25.000,Kiralık Daire,İstanbul , Küçükçekmece , Tevfik Bey Mah.,2,1,85,1,1
30.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,0,65,7,5
80.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,4,1,230,24,3
90.000,Kiralık Villa,İstanbul , Sarıyer , Kumköy Mah.,5,1,320,6,0
300.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,242,1,17
175.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,280,5,21
31.500,Kiralık Daire,İstanbul , Beykoz , Fatih Mah.,2,1,75,18,5
52.500,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,86,6,20
300.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,300,1,21
18.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,1,65,60,2
20.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,80,21,3
35.000,Kiralık Daire,İstanbul , Şişli , 19 Mayıs Mah.,2,1,150,8,5
20.000,Kiralık Daire,İstanbul , Küçükçekmece , Yeşilova Mah.,2,1,110,26,3
40.000,Kiralık Residence,İstanbul , Sarıyer , Maslak Mah.,1,0,65,7,20
38.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,1,1,60,1,1
295.000,Kiralık Villa,İstanbul , Sarıyer , Kumköy Mah.,5,2,650,15,0
80.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,125,11,20
40.000,Kiralık Daire,İstanbul , Beyoğlu , Kuloğlu Mah.,2,1,85,50,5
300.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,349,1,18
90.000,Kiralık Residence,İstanbul , Kağıthane , Seyrantepe Mah.,3,1,240,3,6
15.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,28,16,1
55.000,Kiralık Residence,İstanbul , Sarıyer , Huzur Mah.,1,1,101,6,8
70.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,165,25,3
180.000,Kiralık Villa,İstanbul , Sarıyer , Kumköy Mah.,4,1,330,11,0
340.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,5,1,345,1,21
80.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,120,5,21
35.000,Kiralık Daire,İstanbul , Kağıthane , Gültepe Mah.,2,1,85,5,2
12.000,Kiralık Daire,İstanbul , Esenler , Birlik Mah.,2,1,90,30,1
40.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,0,65,7,7
250.000,Kiralık Bina,İstanbul , Beyoğlu , Hüseyinağa Mah.,2,1,95,40,0
335.000,Kiralık Residence,İstanbul , Beşiktaş , Kültür Mah.,5,1,355,1,21
125.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,4,1,204,6,4
90.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,133,1,3
90.000,Kiralık Residence,İstanbul , Şişli , Fulya Mah.,1,1,116,4,14
200.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,7,2,650,16,0
12.500,Kiralık Daire,İstanbul , Şişli , Kuştepe Mah.,1,0,20,1,1
21.500,Kiralık Daire,İstanbul , Fatih , Derviş Ali Mah.,2,1,75,34,3
95.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,1,1,150,5,21
32.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,2,1,130,35,5
125.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,4,1,255,10,3
13.000,Kiralık Daire,İstanbul , Esenler , Kemer Mah.,2,1,100,25,4
12.000,Kiralık Daire,İstanbul , Fatih , Ayvansaray Mah.,1,0,25,26,2
20.000,Kiralık Daire,İstanbul , Sarıyer , Yeni Mah.,1,1,65,26,3
68.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,165,22,21
340.000,Kiralık Daire,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,355,2,21
145.000,Kiralık Villa,İstanbul , Sarıyer , Kumköy Mah.,4,2,388,11,0
23.000,Kiralık Daire,İstanbul , Başakşehir , Kayabaşı Mah.,1,1,68,7,1
63.500,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,135,6,6
56.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,105,6,21
180.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,3,1,250,5,21
22.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,95,16,2
45.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,1,1,85,8,8
55.000,Kiralık Daire,İstanbul , Bakırköy , Basınköy Mah.,3,1,140,25,2
8.000,Kiralık Daire,İstanbul , Beykoz , Kavacık Mah.,2,1,100,30,5
400.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,4,1,355,2,21
15.000,Kiralık Daire,İstanbul , Esenler , Kemer Mah.,2,1,100,35,1
140.000,Kiralık Villa,İstanbul , Sarıyer , Uskumruköy Mah.,4,2,350,6,0
350.000,Kiralık Bina,İstanbul , Avcılar , Cihangir Mah.,32,2,420,25,0
65.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,2,1,116,6,21
150.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,2,1,280,5,21
22.000,Kiralık Daire,İstanbul , Şişli , Mecidiyeköy Mah.,2,1,70,5,-1
40.000,Kiralık Daire,İstanbul , Sarıyer , Zekeriyaköy Mah.,1,1,50,8,1
10.000,Kiralık Daire,İstanbul , Esenyurt , Talatpaşa Mah.,2,1,110,10,3
40.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,0,61,7,21
65.000,Kiralık Daire,İstanbul , Sarıyer , Maslak Mah.,2,1,145,8,3
241.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,242,1,17
300.000,Kiralık Residence,İstanbul , Beşiktaş , Levazım Mah.,5,1,325,1,17
135.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,222,5,0
51.000,Kiralık Daire,İstanbul , Sarıyer , Huzur Mah.,1,1,86,6,2
145.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,2,1,250,5,15
28.000,Kiralık Daire,İstanbul , Eyüpsultan , İslambey Mah.,1,1,65,3,3
22.000,Kiralık Daire,İstanbul , Beykoz , Yeni Mahalle Mah.,2,1,100,11,1
25.000,Kiralık Daire,İstanbul , Sarıyer , Maden Mah.,2,1,75,28,1
25.000,Kiralık Daire,İstanbul , Eyüpsultan , Mithatpaşa Mah.,1,1,50,1,3
100.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,2,1,177,1,21
150.000,Kiralık Villa,İstanbul , Sarıyer , Zekeriyaköy Mah.,3,1,222,7,0
120.000,Kiralık Residence,İstanbul , Şişli , Halaskargazi Mah.,2,1,260,2,7
75.000,Kiralık Daire,İstanbul , Beşiktaş , Ulus Mah.,3,1,180,35,-1
65.000,Kiralık Daire,İstanbul , Bakırköy , Şenlikköy Mah.,3,1,220,30,3
100.000,Kiralık Residence,İstanbul , Kağıthane , Emniyet Evleri Mah.,1,1,150,5,12
14.000,Kiralık Daire,İstanbul , Şişli , Kuştepe Mah.,1,0,35,2,3
40.000,Kiralık Daire,İstanbul , Ümraniye , Tatlısu Mah.,2,0,109,4,16
20.000,Kiralık Daire,İstanbul , Bağcılar , Kirazlı Mah.,1,1,85,11,1
280.000,Kiralık Köşk,İstanbul , Sarıyer , Sarıyer Merkez Mah.,12,2,600,30,0
70.000,Kiralık Residence,İstanbul , Şişli , Merkez Mah.,2,1,100,1,15
25.000,Kiralık Daire,İstanbul , Beykoz , Rüzgarlıbahçe Mah.,1,1,85,4,1
320.000,Kiralık Residence,İstanbul , Beşiktaş , Nisbetiye Mah.,3,1,242,1,21
185.000,Kiralık Residence,İstanbul , Beşiktaş , Levent Mah.,3,1,400,5,13
